SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
1851181N19275,1851,6,NA,NA,UNNAMED,1851-06-30 18:00:00,TS,20.0,-88.5, , , ,main,0,0,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.0,-88.5,TD,30, , , , , , , , , , , ,8,280
1851181N19275,1851,6,NA,NA,UNNAMED,1851-06-30 21:00:00,TS,20.0,-88.9, , , ,main,0,0,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.0,-88.9,TD,30, , , , , , , , , , , ,8,280
1851181N19275,1851,6,NA,NA,UNNAMED,1851-07-01 00:00:00,TS,20.1,-89.3, , , ,main,0,0,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.1,-89.3,TD,30, , , , , , , , , , , ,8,280
1851181N19275,1851,6,NA,NA,UNNAMED,1851-07-01 03:00:00,TS,20.2,-89.7, , , ,main,0,0,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.2,-89.7,TD,35, , , , , , , , , , , ,8,285
1851181N19275,1851,6,NA,NA,UNNAMED,1851-07-01 06:00:00,TS,20.3,-90.1, , , ,main,0,0,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.3,-90.1,TS,40, , , , , , , , , , , ,8,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-01 09:00:00,TS,20.4,-90.5, , , ,main,0,0,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.4,-90.5,TS,40, , , , , , , , , , , ,8,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-01 12:00:00,TS,20.5,-90.9, , , ,main,41,41,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.5,-90.9,TS,40, , , , , , , , , , , ,7,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-01 15:00:00,TS,20.6,-91.3, , , ,main,84,84,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.6,-91.3,TS,45, , , , , , , , , , , ,7,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-01 18:00:00,TS,20.7,-91.6, , , ,main,116,116,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.7,-91.6,TS,50, , , , , , , , , , , ,6,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-01 21:00:00,TS,20.7,-91.9, , , ,main,147,147,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.7,-91.9,TS,50, , , , , , , , , , , ,6,280
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-02 00:00:00,TS,20.8,-92.2, , , ,main,180,180,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.8,-92.2,TS,50, , , , , , , , , , , ,6,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-02 03:00:00,TS,20.9,-92.5, , , ,main,212,212,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.9,-92.5,TS,53, , , , , , , , , , , ,7,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-02 06:00:00,TS,21.0,-92.9, , , ,main,255,255,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.0,-92.9,TS,55, , , , , , , , , , , ,7,290
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-02 09:00:00,TS,21.1,-93.2, , , ,main,284,284,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.1,-93.2,TS,58, , , , , , , , , , , ,7,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-02 12:00:00,TS,21.2,-93.6, , , ,main,305,294,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.2,-93.6,TS,60, , , , , , , , , , , ,7,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-02 15:00:00,TS,21.3,-94.0, , , ,main,294,267,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.3,-94.0,TS,60, , , , , , , , , , , ,8,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-02 18:00:00,TS,21.4,-94.4, , , ,main,267,243,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.4,-94.4,TS,60, , , , , , , , , , , ,8,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-02 21:00:00,TS,21.5,-94.8, , , ,main,243,217,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.5,-94.8,TS,65, , , , , , , , , , , ,8,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-03 00:00:00,TS,21.6,-95.2, , , ,main,217,176,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.6,-95.2,HU,70, , , , , , , , , , , ,8,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-03 03:00:00,TS,21.7,-95.6, , , ,main,176,136,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.7,-95.6,HU,70, , , , , , , , , , , ,8,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-03 06:00:00,TS,21.8,-96.0, , , ,main,136,98,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.8,-96.0,HU,70, , , , , , , , , , , ,8,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-03 09:00:00,TS,21.9,-96.4, , , ,main,98,68,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.9,-96.4,HU,75, , , , , , , , , , , ,8,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-03 12:00:00,TS,22.0,-96.8, , , ,main,68,53,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.0,-96.8,HU,80, , , , , , , , , , , ,7,285
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-03 15:00:00,TS,22.1,-97.1, , , ,main,53,38,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.1,-97.1,HU,80, , , , , , , , , , , ,6,290
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-03 18:00:00,TS,22.2,-97.4, , , ,main,38,10,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.2,-97.4,HU,80, , , , , , , , , , , ,6,290
1851181N19275,1851,6,NA,GM,UNNAMED,1851-07-03 21:00:00,TS,22.3,-97.7, , , ,main,10,0,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.3,-97.7,HU,75, , , , , , , , , , , ,6,290
1851181N19275,1851,6,NA,NA,UNNAMED,1851-07-04 00:00:00,TS,22.4,-98.0, , , ,main,0,0,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.4,-98.0,HU,70, , , , , , , , , , , ,6,290
1851181N19275,1851,6,NA,NA,UNNAMED,1851-07-04 03:00:00,TS,22.5,-98.3, , , ,main,0,0,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.5,-98.3,HU,58, , , , , , , , , , , ,6,290
1851181N19275,1851,6,NA,NA,UNNAMED,1851-07-04 06:00:00,TS,22.6,-98.6, , , ,main,0,0,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.6,-98.6,TS,45, , , , , , , , , , , ,6,290
1851181N19275,1851,6,NA,NA,UNNAMED,1851-07-04 09:00:00,TS,22.7,-98.9, , , ,main,0,0,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.7,-98.9,TS,38, , , , , , , , , , , ,6,290
1851181N19275,1851,6,NA,NA,UNNAMED,1851-07-04 12:00:00,TS,22.8,-99.2, , , ,main,0, ,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.8,-99.2,TD,30, , , , , , , , , , , ,6,290
1851187N22262,1851,7,NA,GM,UNNAMED,1851-07-05 12:00:00,TS,22.2,-97.6,80, ,hurdat_atl,main,20, ,_______________,hurdat_atl,AL021851,22.2,-97.6, ,HU,80, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1851192N12300,1851,8,NA,CS,UNNAMED,1851-07-10 12:00:00,TS,12.0,-60.0,50, ,hurdat_atl,main,181, ,_______________,hurdat_atl,AL031851,12.0,-60.0, ,TS,50, ,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-01 12:00:00,TS,13.5,-39.0, , , ,main,1699,1655,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.5,-39.0,TD,30, , , , , , , , , , , ,10,275
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-01 15:00:00,TS,13.6,-39.5, , , ,main,1662,1620,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.6,-39.5,TD,30, , , , , , , , , , , ,10,275
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-01 18:00:00,TS,13.6,-40.0, , , ,main,1620,1578,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.6,-40.0,TD,30, , , , , , , , , , , ,10,275
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-01 21:00:00,TS,13.6,-40.5, , , ,main,1578,1545,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.6,-40.5,TD,30, , , , , , , , , , , ,10,275
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-02 00:00:00,TS,13.7,-41.0, , , ,main,1545,1513,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.7,-41.0,TD,30, , , , , , , , , , , ,10,280
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-02 03:00:00,TS,13.8,-41.5, , , ,main,1513,1482,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.8,-41.5,TD,30, , , , , , , , , , , ,10,280
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-02 06:00:00,TS,13.9,-42.0, , , ,main,1482,1445,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.9,-42.0,TD,30, , , , , , , , , , , ,10,280
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-02 09:00:00,TS,13.9,-42.5, , , ,main,1445,1417,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13.9,-42.5,TD,33, , , , , , , , , , , ,10,275
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-02 12:00:00,TS,14.0,-43.0, , , ,main,1417,1391,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.0,-43.0,TS,35, , , , , , , , , , , ,10,280
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-02 15:00:00,TS,14.1,-43.5, , , ,main,1391,1367,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.1,-43.5,TS,35, , , , , , , , , , , ,10,280
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-02 18:00:00,TS,14.2,-44.0, , , ,main,1367,1336,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.2,-44.0,TS,35, , , , , , , , , , , ,10,280
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-02 21:00:00,TS,14.2,-44.5, , , ,main,1336,1316,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.2,-44.5,TS,35, , , , , , , , , , , ,10,275
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-03 00:00:00,TS,14.3,-45.0, , , ,main,1316,1290,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.3,-45.0,TS,35, , , , , , , , , , , ,10,280
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-03 03:00:00,TS,14.4,-45.5, , , ,main,1290,1267,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.4,-45.5,TS,35, , , , , , , , , , , ,10,280
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-03 06:00:00,TS,14.5,-46.0, , , ,main,1267,1243,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.5,-46.0,TS,35, , , , , , , , , , , ,10,280
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-03 09:00:00,TS,14.6,-46.5, , , ,main,1246,1218,______________P, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.6,-46.5,TS,35, , , , , , , , , , , ,10,275
1851214N14321,1851,9,NA,NA,UNNAMED,1851-08-03 12:00:00,TS,14.6,-47.0, , , ,main,1218,1191,______________O, , , , , , , , ,-5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.6,-47.0,TS,35, , , , , , , , , , , ,10,275
